Gender,Age,Ever_Married,Family_Size,Profession,Graduated,Work_Experience,Energy_Consumption,Preferred_Renewable,Group
Male,65,Yes,2.0,Entertainment,Yes,0.0,Average,Solar,C
Male,35,Yes,4.0,Executive,Yes,4.0,High,Solar,C
Male,48,Yes,3.0,Executive,Yes,4.0,High,Solar,C
Male,33,Yes,2.0,Doctor,No,9.0,Low,Solar,D
Male,82,Yes,2.0,Lawyer,No,1.0,High,Solar,B
Male,45,Yes,4.0,Executive,No,1.0,High,Solar,C
Male,56,No,2.0,Marketing,No,1.0,Low,Solar,A
Female,49,Yes,4.0,Artist,Yes,,Average,Biomass,C
Male,30,Yes,3.0,Healthcare,Yes,8.0,High,Biomass,D
Male,37,No,3.0,Healthcare,Yes,8.0,Low,Biomass,A
Male,51,Yes,6.0,Marketing,No,0.0,High,Hydro,C
Male,59,Yes,5.0,Entertainment,Yes,5.0,High,Solar,C
Male,56,Yes,2.0,Executive,Yes,0.0,High,Solar,C
Female,29,Yes,2.0,Doctor,Yes,0.0,Average,Hydro,A
Male,31,Yes,2.0,Artist,Yes,,Low,Solar,A
Female,35,Yes,4.0,Artist,Yes,,Average,Solar,C
Male,89,Yes,2.0,Lawyer,Yes,7.0,High,Solar,A
Female,38,No,4.0,Artist,Yes,9.0,Low,Solar,B
Male,45,Yes,3.0,Executive,Yes,4.0,High,Solar,C
Male,37,No,1.0,Entertainment,Yes,0.0,Low,Hydro,A
Male,74,Yes,7.0,Executive,No,1.0,Low,Solar,C
Male,82,Yes,2.0,Lawyer,Yes,0.0,High,Solar,B
Male,53,Yes,4.0,Artist,Yes,7.0,High,Wind,C
Female,43,Yes,5.0,Engineer,No,0.0,High,Solar,B
Male,62,Yes,6.0,Entertainment,Yes,2.0,Average,Solar,C
Male,56,Yes,3.0,Executive,No,8.0,High,Solar,C
Male,88,Yes,2.0,Lawyer,Yes,3.0,High,Solar,A
Male,28,No,2.0,Doctor,Yes,0.0,Low,Solar,D
Female,51,Yes,2.0,Entertainment,Yes,5.0,Average,Solar,C
Female,60,Yes,4.0,Artist,No,0.0,Average,Solar,C
Male,19,No,3.0,Healthcare,No,0.0,Low,Solar,D
Male,23,No,3.0,Healthcare,No,1.0,Low,Hydro,D
Male,20,No,9.0,Healthcare,No,0.0,Low,Not Interested,D
Female,50,No,1.0,Artist,Yes,1.0,Low,Biomass,B
Female,21,No,4.0,Marketing,No,4.0,Low,Solar,D
Male,62,Yes,2.0,Doctor,Yes,0.0,Average,Solar,C
Female,36,No,1.0,Doctor,Yes,1.0,Low,Wind,A
Female,31,No,2.0,Marketing,No,0.0,Low,Solar,D
Male,52,Yes,3.0,Doctor,Yes,4.0,Average,Solar,C
Male,20,No,5.0,Healthcare,No,1.0,Low,Solar,D
Female,23,No,2.0,,No,,Low,Solar,D
Female,48,Yes,5.0,Artist,Yes,1.0,High,Solar,C
Female,40,Yes,2.0,Entertainment,Yes,6.0,Average,Solar,C
Male,55,Yes,2.0,Artist,Yes,1.0,High,Solar,C
Female,62,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
Male,48,No,1.0,Artist,Yes,0.0,Low,Biomass,B
Male,36,Yes,2.0,Entertainment,Yes,1.0,Low,Hydro,A
Female,73,Yes,2.0,Artist,Yes,0.0,Low,Solar,C
Female,23,No,8.0,Marketing,No,0.0,Low,Solar,D
Female,25,Yes,2.0,Artist,Yes,0.0,Average,Biomass,A
Male,60,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
Male,37,No,1.0,Artist,Yes,14.0,Low,Solar,A
Female,39,Yes,1.0,Doctor,Yes,0.0,Low,Biomass,A
Female,39,No,1.0,Artist,Yes,12.0,Low,Solar,A
Male,58,Yes,2.0,Artist,Yes,0.0,Low,Solar,B
Female,33,No,1.0,Entertainment,Yes,0.0,Low,Not Interested,A
Female,29,No,4.0,Artist,No,,Low,Hydro,D
Female,66,Yes,2.0,Lawyer,Yes,1.0,High,Solar,C
Female,40,No,1.0,Artist,Yes,2.0,Low,Hydro,A
Female,66,Yes,2.0,Entertainment,Yes,0.0,High,Solar,C
Female,50,Yes,2.0,Artist,Yes,9.0,High,Solar,C
Female,51,Yes,4.0,Artist,Yes,,High,Solar,C
Female,50,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
Female,39,No,1.0,Artist,Yes,1.0,Low,Solar,A
Female,46,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
Male,29,No,4.0,Doctor,No,0.0,Low,Solar,D
Female,29,No,5.0,Doctor,Yes,0.0,Low,Solar,D
Male,23,No,5.0,Doctor,No,1.0,Low,Solar,D
Male,57,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
Female,31,No,4.0,Healthcare,Yes,1.0,Low,Solar,D
Female,69,Yes,1.0,Artist,Yes,1.0,Low,Solar,C
Female,28,No,4.0,Entertainment,Yes,0.0,Low,Solar,D
Female,31,No,1.0,Artist,Yes,14.0,Low,Solar,D
Male,37,Yes,3.0,Executive,Yes,0.0,High,Solar,B
Male,58,Yes,4.0,Healthcare,Yes,0.0,Low,Solar,C
Male,48,Yes,1.0,Artist,Yes,3.0,Low,Solar,C
Female,18,No,4.0,Doctor,No,1.0,Low,Solar,D
Female,27,No,4.0,Healthcare,Yes,2.0,Low,Tidal,D
Male,30,No,6.0,Doctor,Yes,8.0,Low,Biomass,D
Female,36,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
Male,45,Yes,2.0,Entertainment,Yes,4.0,Average,Solar,C
Female,26,No,4.0,Healthcare,No,1.0,Low,Solar,D
Female,23,No,3.0,Healthcare,No,0.0,Low,Solar,D
Female,42,No,1.0,Artist,Yes,0.0,Low,Solar,A
Male,46,Yes,1.0,Entertainment,Yes,5.0,Low,Biomass,C
Female,27,No,4.0,Marketing,No,8.0,Low,Biomass,D
Female,42,Yes,2.0,Artist,Yes,0.0,Low,Solar,C
Female,19,No,3.0,Healthcare,No,0.0,Low,Solar,D
Male,21,No,4.0,Healthcare,No,1.0,Low,Hydro,D
Female,35,No,2.0,Entertainment,Yes,1.0,Low,Solar,A
Male,29,No,4.0,Healthcare,No,9.0,Low,Solar,D
Female,35,No,1.0,Doctor,Yes,1.0,Low,Solar,B
Female,53,No,2.0,Entertainment,Yes,,Low,Solar,A
Male,47,Yes,5.0,Executive,Yes,1.0,High,Hydro,C
Female,43,No,3.0,Healthcare,Yes,9.0,Low,Not Interested,A
